model,index,y_hat,cf_y_hat,changes_json,x_json,cf_json
counternet_projection,5096,0,1,"[{""feature"": ""PAY_3"", ""from"": 0.0, ""to"": -2.0}, {""feature"": ""BILL_AMT1"", ""from"": 399.0, ""to"": -166000.0}, {""feature"": ""BILL_AMT2"", ""from"": 1560.0, ""to"": -48449.0}, {""feature"": ""BILL_AMT3"", ""from"": 1766.0, ""to"": 397800.0}, {""feature"": ""BILL_AMT4"", ""from"": 2720.0, ""to"": 859280.0}, {""feature"": ""BILL_AMT5"", ""from"": 3720.0, ""to"": 672620.0625}, {""feature"": ""BILL_AMT6"", ""from"": 0.0, ""to"": 529430.0}]","{""LIMIT_BAL"": 230000.0, ""AGE"": 32.0, ""PAY_0"": -1.0, ""PAY_2"": -1.0, ""PAY_3"": 0.0, ""PAY_4"": 0.0, ""PAY_5"": 0.0, ""PAY_6"": 0.0, ""BILL_AMT1"": 399.0, ""BILL_AMT2"": 1560.0, ""BILL_AMT3"": 1766.0, ""BILL_AMT4"": 2720.0, ""BILL_AMT5"": 3720.0, ""BILL_AMT6"": 0.0, ""PAY_AMT1"": 1560.0, ""PAY_AMT2"": 1046.0, ""PAY_AMT3"": 1000.0, ""PAY_AMT4"": 1000.0, ""PAY_AMT5"": 0.0, ""PAY_AMT6"": 0.0, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 1}","{""LIMIT_BAL"": 230000.0, ""AGE"": 32.0, ""PAY_0"": -1.0, ""PAY_2"": -1.0, ""PAY_3"": -2.0, ""PAY_4"": 0.0, ""PAY_5"": 0.0, ""PAY_6"": 0.0, ""BILL_AMT1"": -166000.0, ""BILL_AMT2"": -48449.0, ""BILL_AMT3"": 397800.0, ""BILL_AMT4"": 859280.0, ""BILL_AMT5"": 672620.0625, ""BILL_AMT6"": 529430.0, ""PAY_AMT1"": 1560.0, ""PAY_AMT2"": 1046.0, ""PAY_AMT3"": 1000.0, ""PAY_AMT4"": 1000.0, ""PAY_AMT5"": 0.0, ""PAY_AMT6"": 0.0, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 1}"
counternet_projection,4879,1,1,"[{""feature"": ""PAY_3"", ""from"": 3.0, ""to"": -2.0}, {""feature"": ""BILL_AMT1"", ""from"": 9526.0, ""to"": -166000.0}, {""feature"": ""BILL_AMT2"", ""from"": 9240.0, ""to"": 44072.0}, {""feature"": ""BILL_AMT3"", ""from"": 8950.0, ""to"": 453280.0}, {""feature"": ""BILL_AMT4"", ""from"": 8660.0, ""to"": 891445.0}, {""feature"": ""BILL_AMT5"", ""from"": 8840.0, ""to"": 715180.0}, {""feature"": ""BILL_AMT6"", ""from"": 9472.0, ""to"": 559205.0}]","{""LIMIT_BAL"": 10000.0, ""AGE"": 26.0, ""PAY_0"": 1.0, ""PAY_2"": 4.0, ""PAY_3"": 3.0, ""PAY_4"": 2.0, ""PAY_5"": 0.0, ""PAY_6"": 0.0, ""BILL_AMT1"": 9526.0, ""BILL_AMT2"": 9240.0, ""BILL_AMT3"": 8950.0, ""BILL_AMT4"": 8660.0, ""BILL_AMT5"": 8840.0, ""BILL_AMT6"": 9472.0, ""PAY_AMT1"": 0.0, ""PAY_AMT2"": 0.0, ""PAY_AMT3"": 0.0, ""PAY_AMT4"": 468.0, ""PAY_AMT5"": 929.0, ""PAY_AMT6"": 0.0, ""SEX"": 1, ""EDUCATION"": 2, ""MARRIAGE"": 2}","{""LIMIT_BAL"": 10000.0, ""AGE"": 26.0, ""PAY_0"": 1.0, ""PAY_2"": 4.0, ""PAY_3"": -2.0, ""PAY_4"": 2.0, ""PAY_5"": 0.0, ""PAY_6"": 0.0, ""BILL_AMT1"": -166000.0, ""BILL_AMT2"": 44072.0, ""BILL_AMT3"": 453280.0, ""BILL_AMT4"": 891445.0, ""BILL_AMT5"": 715180.0, ""BILL_AMT6"": 559205.0, ""PAY_AMT1"": 0.0, ""PAY_AMT2"": 0.0, ""PAY_AMT3"": 0.0, ""PAY_AMT4"": 468.0, ""PAY_AMT5"": 929.0, ""PAY_AMT6"": 0.0, ""SEX"": 1, ""EDUCATION"": 2, ""MARRIAGE"": 2}"
counternet_projection,3816,0,1,"[{""feature"": ""PAY_3"", ""from"": 0.0, ""to"": -2.0}, {""feature"": ""BILL_AMT1"", ""from"": 38695.0, ""to"": -166000.0}, {""feature"": ""BILL_AMT2"", ""from"": 40757.0, ""to"": -41332.0}, {""feature"": ""BILL_AMT3"", ""from"": 42769.0, ""to"": 404735.0}, {""feature"": ""BILL_AMT4"", ""from"": 44448.0, ""to"": 885012.0}, {""feature"": ""BILL_AMT5"", ""from"": 46269.0, ""to"": 690860.0}, {""feature"": ""BILL_AMT6"", ""from"": 48036.0, ""to"": 499655.0}]","{""LIMIT_BAL"": 160000.0, ""AGE"": 52.0, ""PAY_0"": 0.0, ""PAY_2"": 0.0, ""PAY_3"": 0.0, ""PAY_4"": 0.0, ""PAY_5"": 0.0, ""PAY_6"": 0.0, ""BILL_AMT1"": 38695.0, ""BILL_AMT2"": 40757.0, ""BILL_AMT3"": 42769.0, ""BILL_AMT4"": 44448.0, ""BILL_AMT5"": 46269.0, ""BILL_AMT6"": 48036.0, ""PAY_AMT1"": 3000.0, ""PAY_AMT2"": 2700.0, ""PAY_AMT3"": 2700.0, ""PAY_AMT4"": 2700.0, ""PAY_AMT5"": 2700.0, ""PAY_AMT6"": 2700.0, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 2}","{""LIMIT_BAL"": 160000.0, ""AGE"": 52.0, ""PAY_0"": 0.0, ""PAY_2"": 0.0, ""PAY_3"": -2.0, ""PAY_4"": 0.0, ""PAY_5"": 0.0, ""PAY_6"": 0.0, ""BILL_AMT1"": -166000.0, ""BILL_AMT2"": -41332.0, ""BILL_AMT3"": 404735.0, ""BILL_AMT4"": 885012.0, ""BILL_AMT5"": 690860.0, ""BILL_AMT6"": 499655.0, ""PAY_AMT1"": 3000.0, ""PAY_AMT2"": 2700.0, ""PAY_AMT3"": 2700.0, ""PAY_AMT4"": 2700.0, ""PAY_AMT5"": 2700.0, ""PAY_AMT6"": 2700.0, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 2}"
counternet_projection,3063,0,1,"[{""feature"": ""BILL_AMT1"", ""from"": 0.0, ""to"": -166000.0}, {""feature"": ""BILL_AMT2"", ""from"": 0.0, ""to"": -34215.0}, {""feature"": ""BILL_AMT3"", ""from"": 0.0, ""to"": 404735.0}, {""feature"": ""BILL_AMT4"", ""from"": 0.0, ""to"": 891445.0}, {""feature"": ""BILL_AMT5"", ""from"": 0.0, ""to"": 696940.0}, {""feature"": ""BILL_AMT6"", ""from"": 0.0, ""to"": 475835.0}]","{""LIMIT_BAL"": 170000.03125, ""AGE"": 31.0, ""PAY_0"": 1.0, ""PAY_2"": -2.0, ""PAY_3"": -2.0, ""PAY_4"": -2.0, ""PAY_5"": -2.0, ""PAY_6"": -2.0, ""BILL_AMT1"": 0.0, ""BILL_AMT2"": 0.0, ""BILL_AMT3"": 0.0, ""BILL_AMT4"": 0.0, ""BILL_AMT5"": 0.0, ""BILL_AMT6"": 0.0, ""PAY_AMT1"": 0.0, ""PAY_AMT2"": 0.0, ""PAY_AMT3"": 0.0, ""PAY_AMT4"": 0.0, ""PAY_AMT5"": 0.0, ""PAY_AMT6"": 0.0, ""SEX"": 2, ""EDUCATION"": 1, ""MARRIAGE"": 1}","{""LIMIT_BAL"": 170000.03125, ""AGE"": 31.0, ""PAY_0"": 1.0, ""PAY_2"": -2.0, ""PAY_3"": -2.0, ""PAY_4"": -2.0, ""PAY_5"": -2.0, ""PAY_6"": -2.0, ""BILL_AMT1"": -166000.0, ""BILL_AMT2"": -34215.0, ""BILL_AMT3"": 404735.0, ""BILL_AMT4"": 891445.0, ""BILL_AMT5"": 696940.0, ""BILL_AMT6"": 475835.0, ""PAY_AMT1"": 0.0, ""PAY_AMT2"": 0.0, ""PAY_AMT3"": 0.0, ""PAY_AMT4"": 0.0, ""PAY_AMT5"": 0.0, ""PAY_AMT6"": 0.0, ""SEX"": 2, ""EDUCATION"": 1, ""MARRIAGE"": 1}"
counternet_projection,1617,0,1,"[{""feature"": ""PAY_3"", ""from"": -1.0, ""to"": -2.0}, {""feature"": ""BILL_AMT1"", ""from"": 24867.0, ""to"": -166000.0}, {""feature"": ""BILL_AMT2"", ""from"": 24437.0, ""to"": -48449.0}, {""feature"": ""BILL_AMT3"", ""from"": 3900.0, ""to"": 397800.0}, {""feature"": ""BILL_AMT4"", ""from"": 870.0, ""to"": 839981.0}, {""feature"": ""BILL_AMT5"", ""from"": 0.0, ""to"": 666540.0}, {""feature"": ""BILL_AMT6"", ""from"": 0.0, ""to"": 541340.0}]","{""LIMIT_BAL"": 230000.0, ""AGE"": 28.0, ""PAY_0"": 0.0, ""PAY_2"": 0.0, ""PAY_3"": -1.0, ""PAY_4"": -1.0, ""PAY_5"": -1.0, ""PAY_6"": -2.0, ""BILL_AMT1"": 24867.0, ""BILL_AMT2"": 24437.0, ""BILL_AMT3"": 3900.0, ""BILL_AMT4"": 870.0, ""BILL_AMT5"": 0.0, ""BILL_AMT6"": 0.0, ""PAY_AMT1"": 4300.0, ""PAY_AMT2"": 3900.0, ""PAY_AMT3"": 870.0, ""PAY_AMT4"": 0.0, ""PAY_AMT5"": 0.0, ""PAY_AMT6"": 0.0, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 2}","{""LIMIT_BAL"": 230000.0, ""AGE"": 28.0, ""PAY_0"": 0.0, ""PAY_2"": 0.0, ""PAY_3"": -2.0, ""PAY_4"": -1.0, ""PAY_5"": -1.0, ""PAY_6"": -2.0, ""BILL_AMT1"": -166000.0, ""BILL_AMT2"": -48449.0, ""BILL_AMT3"": 397800.0, ""BILL_AMT4"": 839981.0, ""BILL_AMT5"": 666540.0, ""BILL_AMT6"": 541340.0, ""PAY_AMT1"": 4300.0, ""PAY_AMT2"": 3900.0, ""PAY_AMT3"": 870.0, ""PAY_AMT4"": 0.0, ""PAY_AMT5"": 0.0, ""PAY_AMT6"": 0.0, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 2}"
counternet_projection,245,0,1,"[{""feature"": ""PAY_3"", ""from"": -1.0, ""to"": -2.0}, {""feature"": ""BILL_AMT1"", ""from"": 8125.0, ""to"": -166000.0}, {""feature"": ""BILL_AMT2"", ""from"": 7017.0, ""to"": -62683.0}, {""feature"": ""BILL_AMT3"", ""from"": 10525.0, ""to"": 376995.0}, {""feature"": ""BILL_AMT4"", ""from"": 13295.0, ""to"": 801383.0}, {""feature"": ""BILL_AMT5"", ""from"": 11024.0, ""to"": 654380.0}, {""feature"": ""BILL_AMT6"", ""from"": 6666.0, ""to"": 583025.0}]","{""LIMIT_BAL"": 400000.0, ""AGE"": 35.0, ""PAY_0"": -1.0, ""PAY_2"": -1.0, ""PAY_3"": -1.0, ""PAY_4"": -1.0, ""PAY_5"": -1.0, ""PAY_6"": -1.0, ""BILL_AMT1"": 8125.0, ""BILL_AMT2"": 7017.0, ""BILL_AMT3"": 10525.0, ""BILL_AMT4"": 13295.0, ""BILL_AMT5"": 11024.0, ""BILL_AMT6"": 6666.0, ""PAY_AMT1"": 7018.0, ""PAY_AMT2"": 10542.0, ""PAY_AMT3"": 13378.0, ""PAY_AMT4"": 11045.0, ""PAY_AMT5"": 6666.0, ""PAY_AMT6"": 6862.0, ""SEX"": 2, ""EDUCATION"": 3, ""MARRIAGE"": 2}","{""LIMIT_BAL"": 400000.0, ""AGE"": 35.0, ""PAY_0"": -1.0, ""PAY_2"": -1.0, ""PAY_3"": -2.0, ""PAY_4"": -1.0, ""PAY_5"": -1.0, ""PAY_6"": -1.0, ""BILL_AMT1"": -166000.0, ""BILL_AMT2"": -62683.0, ""BILL_AMT3"": 376995.0, ""BILL_AMT4"": 801383.0, ""BILL_AMT5"": 654380.0, ""BILL_AMT6"": 583025.0, ""PAY_AMT1"": 7018.0, ""PAY_AMT2"": 10542.0, ""PAY_AMT3"": 13378.0, ""PAY_AMT4"": 11045.0, ""PAY_AMT5"": 6666.0, ""PAY_AMT6"": 6862.0, ""SEX"": 2, ""EDUCATION"": 3, ""MARRIAGE"": 2}"
counternet_projection,99,0,1,"[{""feature"": ""BILL_AMT1"", ""from"": 550.0, ""to"": -166000.0}, {""feature"": ""BILL_AMT2"", ""from"": 0.0, ""to"": -62683.0}, {""feature"": ""BILL_AMT3"", ""from"": 0.0, ""to"": 383930.0}, {""feature"": ""BILL_AMT4"", ""from"": 0.0, ""to"": 807816.0}, {""feature"": ""BILL_AMT5"", ""from"": 0.0, ""to"": 654380.0}, {""feature"": ""BILL_AMT6"", ""from"": 0.0, ""to"": 577070.0}]","{""LIMIT_BAL"": 450000.0, ""AGE"": 36.0, ""PAY_0"": -1.0, ""PAY_2"": -1.0, ""PAY_3"": -2.0, ""PAY_4"": -2.0, ""PAY_5"": -2.0, ""PAY_6"": -2.0, ""BILL_AMT1"": 550.0, ""BILL_AMT2"": 0.0, ""BILL_AMT3"": 0.0, ""BILL_AMT4"": 0.0, ""BILL_AMT5"": 0.0, ""BILL_AMT6"": 0.0, ""PAY_AMT1"": 0.0, ""PAY_AMT2"": 0.0, ""PAY_AMT3"": 0.0, ""PAY_AMT4"": 0.0, ""PAY_AMT5"": 0.0, ""PAY_AMT6"": 0.0, ""SEX"": 1, ""EDUCATION"": 3, ""MARRIAGE"": 1}","{""LIMIT_BAL"": 450000.0, ""AGE"": 36.0, ""PAY_0"": -1.0, ""PAY_2"": -1.0, ""PAY_3"": -2.0, ""PAY_4"": -2.0, ""PAY_5"": -2.0, ""PAY_6"": -2.0, ""BILL_AMT1"": -166000.0, ""BILL_AMT2"": -62683.0, ""BILL_AMT3"": 383930.0, ""BILL_AMT4"": 807816.0, ""BILL_AMT5"": 654380.0, ""BILL_AMT6"": 577070.0, ""PAY_AMT1"": 0.0, ""PAY_AMT2"": 0.0, ""PAY_AMT3"": 0.0, ""PAY_AMT4"": 0.0, ""PAY_AMT5"": 0.0, ""PAY_AMT6"": 0.0, ""SEX"": 1, ""EDUCATION"": 3, ""MARRIAGE"": 1}"
counternet_projection,1845,0,1,"[{""feature"": ""PAY_3"", ""from"": 0.0, ""to"": -2.0}, {""feature"": ""BILL_AMT1"", ""from"": 11596.0, ""to"": -166000.0}, {""feature"": ""BILL_AMT2"", ""from"": 11775.0, ""to"": -62683.0}, {""feature"": ""BILL_AMT3"", ""from"": 0.0, ""to"": 383930.0}, {""feature"": ""BILL_AMT4"", ""from"": 0.0, ""to"": 801383.0}, {""feature"": ""BILL_AMT5"", ""from"": 0.0, ""to"": 648300.0}, {""feature"": ""BILL_AMT6"", ""from"": 0.0, ""to"": 588980.0}]","{""LIMIT_BAL"": 360000.0, ""AGE"": 33.0, ""PAY_0"": 0.0, ""PAY_2"": 0.0, ""PAY_3"": 0.0, ""PAY_4"": -2.0, ""PAY_5"": -2.0, ""PAY_6"": -2.0, ""BILL_AMT1"": 11596.0, ""BILL_AMT2"": 11775.0, ""BILL_AMT3"": 0.0, ""BILL_AMT4"": 0.0, ""BILL_AMT5"": 0.0, ""BILL_AMT6"": 0.0, ""PAY_AMT1"": 1058.0, ""PAY_AMT2"": 0.0, ""PAY_AMT3"": 0.0, ""PAY_AMT4"": 0.0, ""PAY_AMT5"": 0.0, ""PAY_AMT6"": 0.0, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 1}","{""LIMIT_BAL"": 360000.0, ""AGE"": 33.0, ""PAY_0"": 0.0, ""PAY_2"": 0.0, ""PAY_3"": -2.0, ""PAY_4"": -2.0, ""PAY_5"": -2.0, ""PAY_6"": -2.0, ""BILL_AMT1"": -166000.0, ""BILL_AMT2"": -62683.0, ""BILL_AMT3"": 383930.0, ""BILL_AMT4"": 801383.0, ""BILL_AMT5"": 648300.0, ""BILL_AMT6"": 588980.0, ""PAY_AMT1"": 1058.0, ""PAY_AMT2"": 0.0, ""PAY_AMT3"": 0.0, ""PAY_AMT4"": 0.0, ""PAY_AMT5"": 0.0, ""PAY_AMT6"": 0.0, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 1}"
counternet_projection,1051,1,1,"[{""feature"": ""PAY_3"", ""from"": 0.0, ""to"": -2.0}, {""feature"": ""BILL_AMT1"", ""from"": 67897.0, ""to"": -166000.0}, {""feature"": ""BILL_AMT2"", ""from"": 62826.0, ""to"": -55566.0}, {""feature"": ""BILL_AMT3"", ""from"": 62595.0, ""to"": 425540.0}, {""feature"": ""BILL_AMT4"", ""from"": 40327.0, ""to"": 859280.0}, {""feature"": ""BILL_AMT5"", ""from"": 48673.0, ""to"": 715180.0}, {""feature"": ""BILL_AMT6"", ""from"": 46158.0, ""to"": 398420.0}]","{""LIMIT_BAL"": 70000.0, ""AGE"": 24.0, ""PAY_0"": 0.0, ""PAY_2"": 0.0, ""PAY_3"": 0.0, ""PAY_4"": 0.0, ""PAY_5"": 0.0, ""PAY_6"": 0.0, ""BILL_AMT1"": 67897.0, ""BILL_AMT2"": 62826.0, ""BILL_AMT3"": 62595.0, ""BILL_AMT4"": 40327.0, ""BILL_AMT5"": 48673.0, ""BILL_AMT6"": 46158.0, ""PAY_AMT1"": 3000.0, ""PAY_AMT2"": 2916.0, ""PAY_AMT3"": 2004.0, ""PAY_AMT4"": 15006.0, ""PAY_AMT5"": 3000.0, ""PAY_AMT6"": 2200.0, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 2}","{""LIMIT_BAL"": 70000.0, ""AGE"": 24.0, ""PAY_0"": 0.0, ""PAY_2"": 0.0, ""PAY_3"": -2.0, ""PAY_4"": 0.0, ""PAY_5"": 0.0, ""PAY_6"": 0.0, ""BILL_AMT1"": -166000.0, ""BILL_AMT2"": -55566.0, ""BILL_AMT3"": 425540.0, ""BILL_AMT4"": 859280.0, ""BILL_AMT5"": 715180.0, ""BILL_AMT6"": 398420.0, ""PAY_AMT1"": 3000.0, ""PAY_AMT2"": 2916.0, ""PAY_AMT3"": 2004.0, ""PAY_AMT4"": 15006.0, ""PAY_AMT5"": 3000.0, ""PAY_AMT6"": 2200.0, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 2}"
counternet_projection,451,0,1,"[{""feature"": ""BILL_AMT1"", ""from"": 37693.0, ""to"": -166000.0}, {""feature"": ""BILL_AMT2"", ""from"": 3390.0, ""to"": -62683.0}, {""feature"": ""BILL_AMT3"", ""from"": 5930.0, ""to"": 383930.0}, {""feature"": ""BILL_AMT4"", ""from"": 33736.0, ""to"": 807816.0}, {""feature"": ""BILL_AMT5"", ""from"": 23558.0, ""to"": 648300.0}, {""feature"": ""BILL_AMT6"", ""from"": 8118.0, ""to"": 577070.0}]","{""LIMIT_BAL"": 430000.0, ""AGE"": 38.0, ""PAY_0"": -2.0, ""PAY_2"": -2.0, ""PAY_3"": -2.0, ""PAY_4"": -2.0, ""PAY_5"": -2.0, ""PAY_6"": -2.0, ""BILL_AMT1"": 37693.0, ""BILL_AMT2"": 3390.0, ""BILL_AMT3"": 5930.0, ""BILL_AMT4"": 33736.0, ""BILL_AMT5"": 23558.0, ""BILL_AMT6"": 8118.0, ""PAY_AMT1"": 3507.0, ""PAY_AMT2"": 5960.0, ""PAY_AMT3"": 39507.0, ""PAY_AMT4"": 11838.0, ""PAY_AMT5"": 8158.0, ""PAY_AMT6"": 8509.0, ""SEX"": 1, ""EDUCATION"": 3, ""MARRIAGE"": 2}","{""LIMIT_BAL"": 430000.0, ""AGE"": 38.0, ""PAY_0"": -2.0, ""PAY_2"": -2.0, ""PAY_3"": -2.0, ""PAY_4"": -2.0, ""PAY_5"": -2.0, ""PAY_6"": -2.0, ""BILL_AMT1"": -166000.0, ""BILL_AMT2"": -62683.0, ""BILL_AMT3"": 383930.0, ""BILL_AMT4"": 807816.0, ""BILL_AMT5"": 648300.0, ""BILL_AMT6"": 577070.0, ""PAY_AMT1"": 3507.0, ""PAY_AMT2"": 5960.0, ""PAY_AMT3"": 39507.0, ""PAY_AMT4"": 11838.0, ""PAY_AMT5"": 8158.0, ""PAY_AMT6"": 8509.0, ""SEX"": 1, ""EDUCATION"": 3, ""MARRIAGE"": 2}"
counternet,5096,0,1,"[{""feature"": ""LIMIT_BAL"", ""from"": 230000.0, ""to"": -11697159.0}, {""feature"": ""AGE"", ""from"": 32.0, ""to"": 486315.75}, {""feature"": ""PAY_0"", ""from"": -1.0, ""to"": 16166.53125}, {""feature"": ""PAY_2"", ""from"": -1.0, ""to"": -98848.203125}, {""feature"": ""PAY_3"", ""from"": 0.0, ""to"": -134383.453125}, {""feature"": ""PAY_4"", ""from"": 0.0, ""to"": 1319914.125}, {""feature"": ""PAY_5"", ""from"": 0.0, ""to"": 491979.5625}, {""feature"": ""PAY_6"", ""from"": 0.0, ""to"": 1646693.375}, {""feature"": ""BILL_AMT1"", ""from"": 399.0, ""to"": -1923297.625}, {""feature"": ""BILL_AMT2"", ""from"": 1560.0, ""to"": 561011.75}, {""feature"": ""BILL_AMT3"", ""from"": 1766.0, ""to"": -22197.28125}, {""feature"": ""BILL_AMT4"", ""from"": 2720.0, ""to"": 1373724.375}, {""feature"": ""BILL_AMT5"", ""from"": 3720.0, ""to"": 2158462.25}, {""feature"": ""BILL_AMT6"", ""from"": 0.0, ""to"": 3106200.5}, {""feature"": ""PAY_AMT1"", ""from"": 1560.0, ""to"": -1884581.75}, {""feature"": ""PAY_AMT2"", ""from"": 1046.0, ""to"": -2205212.75}, {""feature"": ""PAY_AMT3"", ""from"": 1000.0, ""to"": -1121873.625}, {""feature"": ""PAY_AMT4"", ""from"": 1000.0, ""to"": -633489.75}, {""feature"": ""PAY_AMT5"", ""from"": 0.0, ""to"": -579200.625}, {""feature"": ""PAY_AMT6"", ""from"": 0.0, ""to"": -1747221.75}, {""feature"": ""MARRIAGE"", ""from"": 1, ""to"": 2}]","{""LIMIT_BAL"": 230000.0, ""AGE"": 32.0, ""PAY_0"": -1.0, ""PAY_2"": -1.0, ""PAY_3"": 0.0, ""PAY_4"": 0.0, ""PAY_5"": 0.0, ""PAY_6"": 0.0, ""BILL_AMT1"": 399.0, ""BILL_AMT2"": 1560.0, ""BILL_AMT3"": 1766.0, ""BILL_AMT4"": 2720.0, ""BILL_AMT5"": 3720.0, ""BILL_AMT6"": 0.0, ""PAY_AMT1"": 1560.0, ""PAY_AMT2"": 1046.0, ""PAY_AMT3"": 1000.0, ""PAY_AMT4"": 1000.0, ""PAY_AMT5"": 0.0, ""PAY_AMT6"": 0.0, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 1}","{""LIMIT_BAL"": -11697159.0, ""AGE"": 486315.75, ""PAY_0"": 16166.53125, ""PAY_2"": -98848.203125, ""PAY_3"": -134383.453125, ""PAY_4"": 1319914.125, ""PAY_5"": 491979.5625, ""PAY_6"": 1646693.375, ""BILL_AMT1"": -1923297.625, ""BILL_AMT2"": 561011.75, ""BILL_AMT3"": -22197.28125, ""BILL_AMT4"": 1373724.375, ""BILL_AMT5"": 2158462.25, ""BILL_AMT6"": 3106200.5, ""PAY_AMT1"": -1884581.75, ""PAY_AMT2"": -2205212.75, ""PAY_AMT3"": -1121873.625, ""PAY_AMT4"": -633489.75, ""PAY_AMT5"": -579200.625, ""PAY_AMT6"": -1747221.75, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 2}"
counternet,4879,1,1,"[{""feature"": ""LIMIT_BAL"", ""from"": 10000.0, ""to"": -13926035.0}, {""feature"": ""AGE"", ""from"": 26.0, ""to"": 630788.5625}, {""feature"": ""PAY_0"", ""from"": 1.0, ""to"": 85011.6875}, {""feature"": ""PAY_2"", ""from"": 4.0, ""to"": -33222.09375}, {""feature"": ""PAY_3"", ""from"": 3.0, ""to"": 15259.09375}, {""feature"": ""PAY_4"", ""from"": 2.0, ""to"": 1664513.625}, {""feature"": ""PAY_5"", ""from"": 0.0, ""to"": 767521.0}, {""feature"": ""PAY_6"", ""from"": 0.0, ""to"": 2046433.25}, {""feature"": ""BILL_AMT1"", ""from"": 9526.0, ""to"": -2088298.75}, {""feature"": ""BILL_AMT2"", ""from"": 9240.0, ""to"": 698130.25}, {""feature"": ""BILL_AMT3"", ""from"": 8950.0, ""to"": 251826.9375}, {""feature"": ""BILL_AMT4"", ""from"": 8660.0, ""to"": 1775354.25}, {""feature"": ""BILL_AMT5"", ""from"": 8840.0, ""to"": 2545218.25}, {""feature"": ""BILL_AMT6"", ""from"": 9472.0, ""to"": 3742007.75}, {""feature"": ""PAY_AMT1"", ""from"": 0.0, ""to"": -2061558.125}, {""feature"": ""PAY_AMT2"", ""from"": 0.0, ""to"": -2463769.25}, {""feature"": ""PAY_AMT3"", ""from"": 0.0, ""to"": -1378516.625}, {""feature"": ""PAY_AMT4"", ""from"": 468.0, ""to"": -736445.5}, {""feature"": ""PAY_AMT5"", ""from"": 929.0, ""to"": -501550.3125}, {""feature"": ""PAY_AMT6"", ""from"": 0.0, ""to"": -1802442.625}, {""feature"": ""SEX"", ""from"": 1, ""to"": 2}]","{""LIMIT_BAL"": 10000.0, ""AGE"": 26.0, ""PAY_0"": 1.0, ""PAY_2"": 4.0, ""PAY_3"": 3.0, ""PAY_4"": 2.0, ""PAY_5"": 0.0, ""PAY_6"": 0.0, ""BILL_AMT1"": 9526.0, ""BILL_AMT2"": 9240.0, ""BILL_AMT3"": 8950.0, ""BILL_AMT4"": 8660.0, ""BILL_AMT5"": 8840.0, ""BILL_AMT6"": 9472.0, ""PAY_AMT1"": 0.0, ""PAY_AMT2"": 0.0, ""PAY_AMT3"": 0.0, ""PAY_AMT4"": 468.0, ""PAY_AMT5"": 929.0, ""PAY_AMT6"": 0.0, ""SEX"": 1, ""EDUCATION"": 2, ""MARRIAGE"": 2}","{""LIMIT_BAL"": -13926035.0, ""AGE"": 630788.5625, ""PAY_0"": 85011.6875, ""PAY_2"": -33222.09375, ""PAY_3"": 15259.09375, ""PAY_4"": 1664513.625, ""PAY_5"": 767521.0, ""PAY_6"": 2046433.25, ""BILL_AMT1"": -2088298.75, ""BILL_AMT2"": 698130.25, ""BILL_AMT3"": 251826.9375, ""BILL_AMT4"": 1775354.25, ""BILL_AMT5"": 2545218.25, ""BILL_AMT6"": 3742007.75, ""PAY_AMT1"": -2061558.125, ""PAY_AMT2"": -2463769.25, ""PAY_AMT3"": -1378516.625, ""PAY_AMT4"": -736445.5, ""PAY_AMT5"": -501550.3125, ""PAY_AMT6"": -1802442.625, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 2}"
