model,index,y_hat,cf_y_hat,changes_json,x_json,cf_json
counternet_projection,5532,1,1,"[{""feature"": ""hours_per_week"", ""from"": 40.0, ""to"": 99.0}, {""feature"": ""education"", ""from"": ""Some-college"", ""to"": ""Doctorate""}, {""feature"": ""occupation"", ""from"": ""Service"", ""to"": ""White-Collar""}]","{""age"": 50.0, ""hours_per_week"": 40.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Married"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 50.0, ""hours_per_week"": 99.0, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet_projection,5296,0,1,"[{""feature"": ""hours_per_week"", ""from"": 40.0, ""to"": 99.0}, {""feature"": ""education"", ""from"": ""Assoc"", ""to"": ""Doctorate""}, {""feature"": ""occupation"", ""from"": ""Professional"", ""to"": ""White-Collar""}]","{""age"": 51.0, ""hours_per_week"": 40.0, ""workclass"": ""Private"", ""education"": ""Assoc"", ""marital_status"": ""Separated"", ""occupation"": ""Professional"", ""race"": ""White"", ""gender"": ""Female""}","{""age"": 51.0, ""hours_per_week"": 99.0, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Separated"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Female""}"
counternet_projection,4143,1,1,"[{""feature"": ""hours_per_week"", ""from"": 50.0, ""to"": 99.0}, {""feature"": ""education"", ""from"": ""Some-college"", ""to"": ""Doctorate""}, {""feature"": ""occupation"", ""from"": ""Service"", ""to"": ""White-Collar""}]","{""age"": 57.000003814697266, ""hours_per_week"": 50.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Married"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 57.000003814697266, ""hours_per_week"": 99.0, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet_projection,3325,0,1,"[{""feature"": ""hours_per_week"", ""from"": 40.0, ""to"": 99.0}, {""feature"": ""education"", ""from"": ""Assoc"", ""to"": ""Doctorate""}, {""feature"": ""occupation"", ""from"": ""Blue-Collar"", ""to"": ""White-Collar""}]","{""age"": 23.0, ""hours_per_week"": 40.0, ""workclass"": ""Private"", ""education"": ""Assoc"", ""marital_status"": ""Single"", ""occupation"": ""Blue-Collar"", ""race"": ""Other"", ""gender"": ""Male""}","{""age"": 23.0, ""hours_per_week"": 99.0, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Single"", ""occupation"": ""White-Collar"", ""race"": ""Other"", ""gender"": ""Male""}"
counternet_projection,1755,0,1,"[{""feature"": ""hours_per_week"", ""from"": 20.0, ""to"": 99.0}, {""feature"": ""education"", ""from"": ""Some-college"", ""to"": ""Doctorate""}, {""feature"": ""occupation"", ""from"": ""Sales"", ""to"": ""White-Collar""}]","{""age"": 22.0, ""hours_per_week"": 20.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Single"", ""occupation"": ""Sales"", ""race"": ""Other"", ""gender"": ""Male""}","{""age"": 22.0, ""hours_per_week"": 99.0, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Single"", ""occupation"": ""White-Collar"", ""race"": ""Other"", ""gender"": ""Male""}"
counternet_projection,266,0,1,"[{""feature"": ""hours_per_week"", ""from"": 50.0, ""to"": 99.0}, {""feature"": ""education"", ""from"": ""HS-grad"", ""to"": ""Doctorate""}, {""feature"": ""occupation"", ""from"": ""Blue-Collar"", ""to"": ""White-Collar""}]","{""age"": 37.0, ""hours_per_week"": 50.0, ""workclass"": ""Private"", ""education"": ""HS-grad"", ""marital_status"": ""Separated"", ""occupation"": ""Blue-Collar"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 37.0, ""hours_per_week"": 99.0, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Separated"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet_projection,107,1,1,"[{""feature"": ""hours_per_week"", ""from"": 50.0, ""to"": 99.0}, {""feature"": ""education"", ""from"": ""Bachelors"", ""to"": ""Doctorate""}]","{""age"": 32.0, ""hours_per_week"": 50.0, ""workclass"": ""Private"", ""education"": ""Bachelors"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 32.0, ""hours_per_week"": 99.0, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet_projection,2003,0,1,"[{""feature"": ""hours_per_week"", ""from"": 25.0, ""to"": 99.0}, {""feature"": ""education"", ""from"": ""Some-college"", ""to"": ""Doctorate""}, {""feature"": ""occupation"", ""from"": ""Service"", ""to"": ""White-Collar""}]","{""age"": 23.0, ""hours_per_week"": 25.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Single"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 23.0, ""hours_per_week"": 99.0, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Single"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet_projection,1141,0,1,"[{""feature"": ""hours_per_week"", ""from"": 45.0, ""to"": 99.0}, {""feature"": ""education"", ""from"": ""School"", ""to"": ""Doctorate""}, {""feature"": ""occupation"", ""from"": ""Blue-Collar"", ""to"": ""White-Collar""}]","{""age"": 58.000003814697266, ""hours_per_week"": 45.0, ""workclass"": ""Private"", ""education"": ""School"", ""marital_status"": ""Widowed"", ""occupation"": ""Blue-Collar"", ""race"": ""White"", ""gender"": ""Female""}","{""age"": 58.000003814697266, ""hours_per_week"": 99.0, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Widowed"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Female""}"
counternet_projection,489,1,1,"[{""feature"": ""hours_per_week"", ""from"": 48.0, ""to"": 99.0}, {""feature"": ""workclass"", ""from"": ""Government"", ""to"": ""Private""}, {""feature"": ""education"", ""from"": ""Bachelors"", ""to"": ""Doctorate""}]","{""age"": 53.0, ""hours_per_week"": 48.0, ""workclass"": ""Government"", ""education"": ""Bachelors"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 53.0, ""hours_per_week"": 99.0, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet,5532,1,1,"[{""feature"": ""age"", ""from"": 50.0, ""to"": 85.98567962646484}, {""feature"": ""hours_per_week"", ""from"": 40.0, ""to"": 149.74127197265625}, {""feature"": ""education"", ""from"": ""Some-college"", ""to"": ""Doctorate""}, {""feature"": ""occupation"", ""from"": ""Service"", ""to"": ""White-Collar""}]","{""age"": 50.0, ""hours_per_week"": 40.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Married"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 85.98567962646484, ""hours_per_week"": 149.74127197265625, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet,5296,0,1,"[{""feature"": ""age"", ""from"": 51.0, ""to"": 83.36122131347656}, {""feature"": ""hours_per_week"", ""from"": 40.0, ""to"": 152.41693115234375}, {""feature"": ""education"", ""from"": ""Assoc"", ""to"": ""Doctorate""}, {""feature"": ""marital_status"", ""from"": ""Separated"", ""to"": ""Married""}, {""feature"": ""occupation"", ""from"": ""Professional"", ""to"": ""White-Collar""}, {""feature"": ""gender"", ""from"": ""Female"", ""to"": ""Male""}]","{""age"": 51.0, ""hours_per_week"": 40.0, ""workclass"": ""Private"", ""education"": ""Assoc"", ""marital_status"": ""Separated"", ""occupation"": ""Professional"", ""race"": ""White"", ""gender"": ""Female""}","{""age"": 83.36122131347656, ""hours_per_week"": 152.41693115234375, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet,4143,1,1,"[{""feature"": ""age"", ""from"": 57.000003814697266, ""to"": 86.04972076416016}, {""feature"": ""hours_per_week"", ""from"": 50.0, ""to"": 149.83609008789062}, {""feature"": ""education"", ""from"": ""Some-college"", ""to"": ""Doctorate""}, {""feature"": ""occupation"", ""from"": ""Service"", ""to"": ""White-Collar""}]","{""age"": 57.000003814697266, ""hours_per_week"": 50.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Married"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 86.04972076416016, ""hours_per_week"": 149.83609008789062, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet,3325,0,1,"[{""feature"": ""age"", ""from"": 23.0, ""to"": 77.93209075927734}, {""feature"": ""hours_per_week"", ""from"": 40.0, ""to"": 154.8942413330078}, {""feature"": ""education"", ""from"": ""Assoc"", ""to"": ""Doctorate""}, {""feature"": ""marital_status"", ""from"": ""Single"", ""to"": ""Married""}, {""feature"": ""occupation"", ""from"": ""Blue-Collar"", ""to"": ""White-Collar""}, {""feature"": ""race"", ""from"": ""Other"", ""to"": ""White""}]","{""age"": 23.0, ""hours_per_week"": 40.0, ""workclass"": ""Private"", ""education"": ""Assoc"", ""marital_status"": ""Single"", ""occupation"": ""Blue-Collar"", ""race"": ""Other"", ""gender"": ""Male""}","{""age"": 77.93209075927734, ""hours_per_week"": 154.8942413330078, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet,1755,0,1,"[{""feature"": ""age"", ""from"": 22.0, ""to"": 77.19751739501953}, {""feature"": ""hours_per_week"", ""from"": 20.0, ""to"": 155.68218994140625}, {""feature"": ""education"", ""from"": ""Some-college"", ""to"": ""Doctorate""}, {""feature"": ""marital_status"", ""from"": ""Single"", ""to"": ""Married""}, {""feature"": ""occupation"", ""from"": ""Sales"", ""to"": ""White-Collar""}, {""feature"": ""race"", ""from"": ""Other"", ""to"": ""White""}]","{""age"": 22.0, ""hours_per_week"": 20.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Single"", ""occupation"": ""Sales"", ""race"": ""Other"", ""gender"": ""Male""}","{""age"": 77.19751739501953, ""hours_per_week"": 155.68218994140625, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet,266,0,1,"[{""feature"": ""age"", ""from"": 37.0, ""to"": 80.52790832519531}, {""feature"": ""hours_per_week"", ""from"": 50.0, ""to"": 152.25851440429688}, {""feature"": ""education"", ""from"": ""HS-grad"", ""to"": ""Doctorate""}, {""feature"": ""marital_status"", ""from"": ""Separated"", ""to"": ""Married""}, {""feature"": ""occupation"", ""from"": ""Blue-Collar"", ""to"": ""White-Collar""}]","{""age"": 37.0, ""hours_per_week"": 50.0, ""workclass"": ""Private"", ""education"": ""HS-grad"", ""marital_status"": ""Separated"", ""occupation"": ""Blue-Collar"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 80.52790832519531, ""hours_per_week"": 152.25851440429688, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet,107,1,1,"[{""feature"": ""age"", ""from"": 32.0, ""to"": 88.0927734375}, {""feature"": ""hours_per_week"", ""from"": 50.0, ""to"": 152.14703369140625}, {""feature"": ""education"", ""from"": ""Bachelors"", ""to"": ""Doctorate""}]","{""age"": 32.0, ""hours_per_week"": 50.0, ""workclass"": ""Private"", ""education"": ""Bachelors"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 88.0927734375, ""hours_per_week"": 152.14703369140625, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet,2003,0,1,"[{""feature"": ""age"", ""from"": 23.0, ""to"": 77.31344604492188}, {""feature"": ""hours_per_week"", ""from"": 25.0, ""to"": 155.5391387939453}, {""feature"": ""education"", ""from"": ""Some-college"", ""to"": ""Doctorate""}, {""feature"": ""marital_status"", ""from"": ""Single"", ""to"": ""Married""}, {""feature"": ""occupation"", ""from"": ""Service"", ""to"": ""White-Collar""}]","{""age"": 23.0, ""hours_per_week"": 25.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Single"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 77.31344604492188, ""hours_per_week"": 155.5391387939453, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet,1141,0,1,"[{""feature"": ""age"", ""from"": 58.000003814697266, ""to"": 79.69090270996094}, {""feature"": ""hours_per_week"", ""from"": 45.0, ""to"": 153.43798828125}, {""feature"": ""education"", ""from"": ""School"", ""to"": ""Doctorate""}, {""feature"": ""marital_status"", ""from"": ""Widowed"", ""to"": ""Married""}, {""feature"": ""occupation"", ""from"": ""Blue-Collar"", ""to"": ""White-Collar""}, {""feature"": ""gender"", ""from"": ""Female"", ""to"": ""Male""}]","{""age"": 58.000003814697266, ""hours_per_week"": 45.0, ""workclass"": ""Private"", ""education"": ""School"", ""marital_status"": ""Widowed"", ""occupation"": ""Blue-Collar"", ""race"": ""White"", ""gender"": ""Female""}","{""age"": 79.69090270996094, ""hours_per_week"": 153.43798828125, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
counternet,489,1,1,"[{""feature"": ""age"", ""from"": 53.0, ""to"": 88.2898178100586}, {""feature"": ""hours_per_week"", ""from"": 48.0, ""to"": 152.3438262939453}, {""feature"": ""workclass"", ""from"": ""Government"", ""to"": ""Private""}, {""feature"": ""education"", ""from"": ""Bachelors"", ""to"": ""Doctorate""}]","{""age"": 53.0, ""hours_per_week"": 48.0, ""workclass"": ""Government"", ""education"": ""Bachelors"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 88.2898178100586, ""hours_per_week"": 152.3438262939453, ""workclass"": ""Private"", ""education"": ""Doctorate"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
vanillacf,5532,1,1,[],"{""age"": 50.0, ""hours_per_week"": 40.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Married"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 50.0, ""hours_per_week"": 40.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Married"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}"
vanillacf,5296,0,1,"[{""feature"": ""age"", ""from"": 51.0, ""to"": 153.9606170654297}, {""feature"": ""hours_per_week"", ""from"": 40.0, ""to"": 149.8675994873047}, {""feature"": ""education"", ""from"": ""Assoc"", ""to"": ""Prof-school""}, {""feature"": ""marital_status"", ""from"": ""Separated"", ""to"": ""Married""}]","{""age"": 51.0, ""hours_per_week"": 40.0, ""workclass"": ""Private"", ""education"": ""Assoc"", ""marital_status"": ""Separated"", ""occupation"": ""Professional"", ""race"": ""White"", ""gender"": ""Female""}","{""age"": 153.9606170654297, ""hours_per_week"": 149.8675994873047, ""workclass"": ""Private"", ""education"": ""Prof-school"", ""marital_status"": ""Married"", ""occupation"": ""Professional"", ""race"": ""White"", ""gender"": ""Female""}"
vanillacf,4143,1,1,[],"{""age"": 57.000003814697266, ""hours_per_week"": 50.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Married"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 57.000003814697266, ""hours_per_week"": 50.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Married"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}"
vanillacf,3325,0,1,"[{""feature"": ""age"", ""from"": 23.0, ""to"": 86.41197204589844}, {""feature"": ""hours_per_week"", ""from"": 40.0, ""to"": 147.50799560546875}, {""feature"": ""education"", ""from"": ""Assoc"", ""to"": ""Prof-school""}, {""feature"": ""marital_status"", ""from"": ""Single"", ""to"": ""Married""}, {""feature"": ""occupation"", ""from"": ""Blue-Collar"", ""to"": ""White-Collar""}]","{""age"": 23.0, ""hours_per_week"": 40.0, ""workclass"": ""Private"", ""education"": ""Assoc"", ""marital_status"": ""Single"", ""occupation"": ""Blue-Collar"", ""race"": ""Other"", ""gender"": ""Male""}","{""age"": 86.41197204589844, ""hours_per_week"": 147.50799560546875, ""workclass"": ""Private"", ""education"": ""Prof-school"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""Other"", ""gender"": ""Male""}"
vanillacf,1755,0,1,"[{""feature"": ""age"", ""from"": 22.0, ""to"": 77.64686584472656}, {""feature"": ""hours_per_week"", ""from"": 20.0, ""to"": 95.20634460449219}, {""feature"": ""education"", ""from"": ""Some-college"", ""to"": ""Prof-school""}, {""feature"": ""marital_status"", ""from"": ""Single"", ""to"": ""Married""}]","{""age"": 22.0, ""hours_per_week"": 20.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Single"", ""occupation"": ""Sales"", ""race"": ""Other"", ""gender"": ""Male""}","{""age"": 77.64686584472656, ""hours_per_week"": 95.20634460449219, ""workclass"": ""Private"", ""education"": ""Prof-school"", ""marital_status"": ""Married"", ""occupation"": ""Sales"", ""race"": ""Other"", ""gender"": ""Male""}"
vanillacf,266,0,1,"[{""feature"": ""age"", ""from"": 37.0, ""to"": 106.68279266357422}, {""feature"": ""hours_per_week"", ""from"": 50.0, ""to"": 160.06817626953125}, {""feature"": ""education"", ""from"": ""HS-grad"", ""to"": ""Prof-school""}, {""feature"": ""occupation"", ""from"": ""Blue-Collar"", ""to"": ""White-Collar""}]","{""age"": 37.0, ""hours_per_week"": 50.0, ""workclass"": ""Private"", ""education"": ""HS-grad"", ""marital_status"": ""Separated"", ""occupation"": ""Blue-Collar"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 106.68279266357422, ""hours_per_week"": 160.06817626953125, ""workclass"": ""Private"", ""education"": ""Prof-school"", ""marital_status"": ""Separated"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
vanillacf,107,1,1,[],"{""age"": 32.0, ""hours_per_week"": 50.0, ""workclass"": ""Private"", ""education"": ""Bachelors"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 32.0, ""hours_per_week"": 50.0, ""workclass"": ""Private"", ""education"": ""Bachelors"", ""marital_status"": ""Married"", ""occupation"": ""White-Collar"", ""race"": ""White"", ""gender"": ""Male""}"
vanillacf,2003,0,1,"[{""feature"": ""age"", ""from"": 23.0, ""to"": 70.42760467529297}, {""feature"": ""hours_per_week"", ""from"": 25.0, ""to"": 93.93634796142578}, {""feature"": ""education"", ""from"": ""Some-college"", ""to"": ""Prof-school""}, {""feature"": ""marital_status"", ""from"": ""Single"", ""to"": ""Married""}]","{""age"": 23.0, ""hours_per_week"": 25.0, ""workclass"": ""Private"", ""education"": ""Some-college"", ""marital_status"": ""Single"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}","{""age"": 70.42760467529297, ""hours_per_week"": 93.93634796142578, ""workclass"": ""Private"", ""education"": ""Prof-school"", ""marital_status"": ""Married"", ""occupation"": ""Service"", ""race"": ""White"", ""gender"": ""Male""}"
vanillacf,1141,0,1,"[{""feature"": ""age"", ""from"": 58.000003814697266, ""to"": 145.91136169433594}, {""feature"": ""hours_per_week"", ""from"": 45.0, ""to"": 155.63211059570312}, {""feature"": ""education"", ""from"": ""School"", ""to"": ""Prof-school""}, {""feature"": ""occupation"", ""from"": ""Blue-Collar"", ""to"": ""Professional""}]","{""age"": 58.000003814697266, ""hours_per_week"": 45.0, ""workclass"": ""Private"", ""education"": ""School"", ""marital_status"": ""Widowed"", ""occupation"": ""Blue-Collar"", ""race"": ""White"", ""gender"": ""Female""}","{""age"": 145.91136169433594, ""hours_per_week"": 155.63211059570312, ""workclass"": ""Private"", ""education"": ""Prof-school"", ""marital_status"": ""Widowed"", ""occupation"": ""Professional"", ""race"": ""White"", ""gender"": ""Female""}"
