model,index,y_hat,cf_y_hat,changes_json,x_json,cf_json
counternet_projection,5537,0,1,"[{""feature"": ""weighted_score"", ""from"": 53.09090805053711, ""to"": 97.5}, {""feature"": ""glossary_click"", ""from"": 0.0, ""to"": 591.0}, {""feature"": ""oucollaborate_click"", ""from"": 0.0, ""to"": 262.0}, {""feature"": ""quiz_click"", ""from"": 76.0, ""to"": 1080.0}, {""feature"": ""sharedsubpage_click"", ""from"": 0.0, ""to"": 6.0}, {""feature"": ""ouwiki_click"", ""from"": 0.0, ""to"": 104.0}, {""feature"": ""dualpane_click"", ""from"": 0.0, ""to"": 26.0}, {""feature"": ""repeatactivity_click"", ""from"": 0.0, ""to"": 4.0}, {""feature"": ""htmlactivity_click"", ""from"": 0.0, ""to"": 33.0}, {""feature"": ""highest_education"", ""from"": ""Lower Than A Level"", ""to"": ""A Level or Equivalent""}]","{""num_of_prev_attempts"": 1.0, ""weight"": 11.0, ""weighted_score"": 53.09090805053711, ""studied_credits"": 30.0, ""forumng_click"": 33.0, ""homepage_click"": 35.0, ""oucontent_click"": 0.0, ""resource_click"": 18.0, ""subpage_click"": 10.0, ""url_click"": 2.0, ""dataplus_click"": 0.0, ""glossary_click"": 0.0, ""oucollaborate_click"": 0.0, ""quiz_click"": 76.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 0.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 0.0, ""dualpane_click"": 0.0, ""folder_click"": 0.0, ""repeatactivity_click"": 0.0, ""htmlactivity_click"": 0.0, ""code_module"": ""CCC"", ""gender"": ""M"", ""region"": ""Wales"", ""highest_education"": ""Lower Than A Level"", ""imd_band"": ""20-30%"", ""age_band"": ""0-35"", ""disability"": ""N""}","{""num_of_prev_attempts"": 1.0, ""weight"": 11.0, ""weighted_score"": 97.5, ""studied_credits"": 30.0, ""forumng_click"": 33.0, ""homepage_click"": 35.0, ""oucontent_click"": 0.0, ""resource_click"": 18.0, ""subpage_click"": 10.0, ""url_click"": 2.0, ""dataplus_click"": 0.0, ""glossary_click"": 591.0, ""oucollaborate_click"": 262.0, ""quiz_click"": 1080.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 6.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 104.0, ""dualpane_click"": 26.0, ""folder_click"": 0.0, ""repeatactivity_click"": 4.0, ""htmlactivity_click"": 33.0, ""code_module"": ""CCC"", ""gender"": ""M"", ""region"": ""Wales"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""20-30%"", ""age_band"": ""0-35"", ""disability"": ""N""}"
counternet_projection,5301,0,1,"[{""feature"": ""weighted_score"", ""from"": 77.04762268066406, ""to"": 97.5}, {""feature"": ""glossary_click"", ""from"": 0.0, ""to"": 588.0}, {""feature"": ""oucollaborate_click"", ""from"": 0.0, ""to"": 255.0}, {""feature"": ""quiz_click"", ""from"": 60.0, ""to"": 1080.0}, {""feature"": ""sharedsubpage_click"", ""from"": 0.0, ""to"": 6.0}, {""feature"": ""ouwiki_click"", ""from"": 0.0, ""to"": 96.0}, {""feature"": ""dualpane_click"", ""from"": 0.0, ""to"": 26.0}, {""feature"": ""repeatactivity_click"", ""from"": 0.0, ""to"": 4.0}, {""feature"": ""htmlactivity_click"", ""from"": 0.0, ""to"": 33.0}]","{""num_of_prev_attempts"": 1.0, ""weight"": 63.0, ""weighted_score"": 77.04762268066406, ""studied_credits"": 60.0, ""forumng_click"": 8.0, ""homepage_click"": 45.0, ""oucontent_click"": 0.0, ""resource_click"": 1.0, ""subpage_click"": 5.0, ""url_click"": 0.0, ""dataplus_click"": 0.0, ""glossary_click"": 0.0, ""oucollaborate_click"": 0.0, ""quiz_click"": 60.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 0.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 0.0, ""dualpane_click"": 0.0, ""folder_click"": 0.0, ""repeatactivity_click"": 0.0, ""htmlactivity_click"": 0.0, ""code_module"": ""BBB"", ""gender"": ""F"", ""region"": ""South East Region"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""80-90%"", ""age_band"": ""0-35"", ""disability"": ""N""}","{""num_of_prev_attempts"": 1.0, ""weight"": 63.0, ""weighted_score"": 97.5, ""studied_credits"": 60.0, ""forumng_click"": 8.0, ""homepage_click"": 45.0, ""oucontent_click"": 0.0, ""resource_click"": 1.0, ""subpage_click"": 5.0, ""url_click"": 0.0, ""dataplus_click"": 0.0, ""glossary_click"": 588.0, ""oucollaborate_click"": 255.0, ""quiz_click"": 1080.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 6.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 96.0, ""dualpane_click"": 26.0, ""folder_click"": 0.0, ""repeatactivity_click"": 4.0, ""htmlactivity_click"": 33.0, ""code_module"": ""BBB"", ""gender"": ""F"", ""region"": ""South East Region"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""80-90%"", ""age_band"": ""0-35"", ""disability"": ""N""}"
counternet_projection,4147,1,1,"[{""feature"": ""weighted_score"", ""from"": 56.900001525878906, ""to"": 97.5}, {""feature"": ""glossary_click"", ""from"": 0.0, ""to"": 594.0}, {""feature"": ""oucollaborate_click"", ""from"": 0.0, ""to"": 252.99998474121094}, {""feature"": ""quiz_click"", ""from"": 10.0, ""to"": 1080.0}, {""feature"": ""sharedsubpage_click"", ""from"": 0.0, ""to"": 6.0}, {""feature"": ""ouwiki_click"", ""from"": 0.0, ""to"": 104.0}, {""feature"": ""dualpane_click"", ""from"": 0.0, ""to"": 28.000001907348633}, {""feature"": ""repeatactivity_click"", ""from"": 0.0, ""to"": 4.0}, {""feature"": ""htmlactivity_click"", ""from"": 0.0, ""to"": 33.0}, {""feature"": ""highest_education"", ""from"": ""Lower Than A Level"", ""to"": ""A Level or Equivalent""}]","{""num_of_prev_attempts"": 0.0, ""weight"": 100.0, ""weighted_score"": 56.900001525878906, ""studied_credits"": 60.0, ""forumng_click"": 0.0, ""homepage_click"": 12.0, ""oucontent_click"": 20.0, ""resource_click"": 10.0, ""subpage_click"": 12.0, ""url_click"": 0.0, ""dataplus_click"": 0.0, ""glossary_click"": 0.0, ""oucollaborate_click"": 0.0, ""quiz_click"": 10.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 0.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 0.0, ""dualpane_click"": 0.0, ""folder_click"": 0.0, ""repeatactivity_click"": 0.0, ""htmlactivity_click"": 0.0, ""code_module"": ""BBB"", ""gender"": ""F"", ""region"": ""West Midlands Region"", ""highest_education"": ""Lower Than A Level"", ""imd_band"": ""10-20"", ""age_band"": ""0-35"", ""disability"": ""Y""}","{""num_of_prev_attempts"": 0.0, ""weight"": 100.0, ""weighted_score"": 97.5, ""studied_credits"": 60.0, ""forumng_click"": 0.0, ""homepage_click"": 12.0, ""oucontent_click"": 20.0, ""resource_click"": 10.0, ""subpage_click"": 12.0, ""url_click"": 0.0, ""dataplus_click"": 0.0, ""glossary_click"": 594.0, ""oucollaborate_click"": 252.99998474121094, ""quiz_click"": 1080.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 6.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 104.0, ""dualpane_click"": 28.000001907348633, ""folder_click"": 0.0, ""repeatactivity_click"": 4.0, ""htmlactivity_click"": 33.0, ""code_module"": ""BBB"", ""gender"": ""F"", ""region"": ""West Midlands Region"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""10-20"", ""age_band"": ""0-35"", ""disability"": ""Y""}"
counternet_projection,3328,1,1,"[{""feature"": ""weighted_score"", ""from"": 91.0, ""to"": 97.5}, {""feature"": ""glossary_click"", ""from"": 0.0, ""to"": 609.0}, {""feature"": ""oucollaborate_click"", ""from"": 0.0, ""to"": 248.0}, {""feature"": ""quiz_click"", ""from"": 849.0, ""to"": 1125.0}, {""feature"": ""sharedsubpage_click"", ""from"": 0.0, ""to"": 6.0}, {""feature"": ""ouwiki_click"", ""from"": 34.0, ""to"": 112.00000762939453}, {""feature"": ""dualpane_click"", ""from"": 7.000000476837158, ""to"": 34.0}, {""feature"": ""repeatactivity_click"", ""from"": 0.0, ""to"": 4.0}, {""feature"": ""htmlactivity_click"", ""from"": 0.0, ""to"": 33.0}, {""feature"": ""highest_education"", ""from"": ""Lower Than A Level"", ""to"": ""A Level or Equivalent""}]","{""num_of_prev_attempts"": 0.0, ""weight"": 100.0, ""weighted_score"": 91.0, ""studied_credits"": 60.0, ""forumng_click"": 304.0, ""homepage_click"": 468.0, ""oucontent_click"": 1325.0, ""resource_click"": 33.0, ""subpage_click"": 278.0, ""url_click"": 52.0, ""dataplus_click"": 23.0, ""glossary_click"": 0.0, ""oucollaborate_click"": 0.0, ""quiz_click"": 849.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 0.0, ""questionnaire_click"": 24.0, ""page_click"": 11.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 34.0, ""dualpane_click"": 7.000000476837158, ""folder_click"": 1.0, ""repeatactivity_click"": 0.0, ""htmlactivity_click"": 0.0, ""code_module"": ""FFF"", ""gender"": ""F"", ""region"": ""South West Region"", ""highest_education"": ""Lower Than A Level"", ""imd_band"": ""60-70%"", ""age_band"": ""0-35"", ""disability"": ""N""}","{""num_of_prev_attempts"": 0.0, ""weight"": 100.0, ""weighted_score"": 97.5, ""studied_credits"": 60.0, ""forumng_click"": 304.0, ""homepage_click"": 468.0, ""oucontent_click"": 1325.0, ""resource_click"": 33.0, ""subpage_click"": 278.0, ""url_click"": 52.0, ""dataplus_click"": 23.0, ""glossary_click"": 609.0, ""oucollaborate_click"": 248.0, ""quiz_click"": 1125.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 6.0, ""questionnaire_click"": 24.0, ""page_click"": 11.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 112.00000762939453, ""dualpane_click"": 34.0, ""folder_click"": 1.0, ""repeatactivity_click"": 4.0, ""htmlactivity_click"": 33.0, ""code_module"": ""FFF"", ""gender"": ""F"", ""region"": ""South West Region"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""60-70%"", ""age_band"": ""0-35"", ""disability"": ""N""}"
counternet_projection,1757,0,1,"[{""feature"": ""weighted_score"", ""from"": 93.0, ""to"": 97.5}, {""feature"": ""glossary_click"", ""from"": 0.0, ""to"": 591.0}, {""feature"": ""oucollaborate_click"", ""from"": 1.0, ""to"": 263.0}, {""feature"": ""quiz_click"", ""from"": 84.0, ""to"": 1080.0}, {""feature"": ""sharedsubpage_click"", ""from"": 0.0, ""to"": 6.0}, {""feature"": ""ouwiki_click"", ""from"": 0.0, ""to"": 104.0}, {""feature"": ""dualpane_click"", ""from"": 0.0, ""to"": 25.0}, {""feature"": ""repeatactivity_click"", ""from"": 0.0, ""to"": 4.0}, {""feature"": ""htmlactivity_click"", ""from"": 0.0, ""to"": 33.0}]","{""num_of_prev_attempts"": 0.0, ""weight"": 16.0, ""weighted_score"": 93.0, ""studied_credits"": 60.0, ""forumng_click"": 26.999998092651367, ""homepage_click"": 67.0, ""oucontent_click"": 212.0, ""resource_click"": 3.0, ""subpage_click"": 7.000000476837158, ""url_click"": 12.0, ""dataplus_click"": 0.0, ""glossary_click"": 0.0, ""oucollaborate_click"": 1.0, ""quiz_click"": 84.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 0.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 0.0, ""dualpane_click"": 0.0, ""folder_click"": 0.0, ""repeatactivity_click"": 0.0, ""htmlactivity_click"": 0.0, ""code_module"": ""EEE"", ""gender"": ""M"", ""region"": ""North Western Region"", ""highest_education"": ""HE Qualification"", ""imd_band"": ""0-10%"", ""age_band"": ""0-35"", ""disability"": ""N""}","{""num_of_prev_attempts"": 0.0, ""weight"": 16.0, ""weighted_score"": 97.5, ""studied_credits"": 60.0, ""forumng_click"": 26.999998092651367, ""homepage_click"": 67.0, ""oucontent_click"": 212.0, ""resource_click"": 3.0, ""subpage_click"": 7.000000476837158, ""url_click"": 12.0, ""dataplus_click"": 0.0, ""glossary_click"": 591.0, ""oucollaborate_click"": 263.0, ""quiz_click"": 1080.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 6.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 104.0, ""dualpane_click"": 25.0, ""folder_click"": 0.0, ""repeatactivity_click"": 4.0, ""htmlactivity_click"": 33.0, ""code_module"": ""EEE"", ""gender"": ""M"", ""region"": ""North Western Region"", ""highest_education"": ""HE Qualification"", ""imd_band"": ""0-10%"", ""age_band"": ""0-35"", ""disability"": ""N""}"
counternet_projection,266,1,1,"[{""feature"": ""weighted_score"", ""from"": 80.19000244140625, ""to"": 97.5}, {""feature"": ""glossary_click"", ""from"": 0.0, ""to"": 603.0}, {""feature"": ""oucollaborate_click"", ""from"": 0.0, ""to"": 252.99998474121094}, {""feature"": ""quiz_click"", ""from"": 109.0, ""to"": 1125.0}, {""feature"": ""sharedsubpage_click"", ""from"": 0.0, ""to"": 6.0}, {""feature"": ""ouwiki_click"", ""from"": 0.0, ""to"": 104.0}, {""feature"": ""dualpane_click"", ""from"": 0.0, ""to"": 30.0}, {""feature"": ""repeatactivity_click"", ""from"": 0.0, ""to"": 4.0}, {""feature"": ""htmlactivity_click"", ""from"": 0.0, ""to"": 33.0}]","{""num_of_prev_attempts"": 0.0, ""weight"": 100.0, ""weighted_score"": 80.19000244140625, ""studied_credits"": 120.0, ""forumng_click"": 142.0, ""homepage_click"": 172.0, ""oucontent_click"": 13.0, ""resource_click"": 13.0, ""subpage_click"": 30.0, ""url_click"": 11.0, ""dataplus_click"": 0.0, ""glossary_click"": 0.0, ""oucollaborate_click"": 0.0, ""quiz_click"": 109.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 0.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 0.0, ""dualpane_click"": 0.0, ""folder_click"": 0.0, ""repeatactivity_click"": 0.0, ""htmlactivity_click"": 0.0, ""code_module"": ""BBB"", ""gender"": ""F"", ""region"": ""West Midlands Region"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""0-10%"", ""age_band"": ""0-35"", ""disability"": ""N""}","{""num_of_prev_attempts"": 0.0, ""weight"": 100.0, ""weighted_score"": 97.5, ""studied_credits"": 120.0, ""forumng_click"": 142.0, ""homepage_click"": 172.0, ""oucontent_click"": 13.0, ""resource_click"": 13.0, ""subpage_click"": 30.0, ""url_click"": 11.0, ""dataplus_click"": 0.0, ""glossary_click"": 603.0, ""oucollaborate_click"": 252.99998474121094, ""quiz_click"": 1125.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 6.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 104.0, ""dualpane_click"": 30.0, ""folder_click"": 0.0, ""repeatactivity_click"": 4.0, ""htmlactivity_click"": 33.0, ""code_module"": ""BBB"", ""gender"": ""F"", ""region"": ""West Midlands Region"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""0-10%"", ""age_band"": ""0-35"", ""disability"": ""N""}"
counternet_projection,107,1,1,"[{""feature"": ""weighted_score"", ""from"": 81.5, ""to"": 97.5}, {""feature"": ""glossary_click"", ""from"": 0.0, ""to"": 612.0}, {""feature"": ""oucollaborate_click"", ""from"": 0.0, ""to"": 247.0}, {""feature"": ""quiz_click"", ""from"": 984.0000610351562, ""to"": 1125.0}, {""feature"": ""sharedsubpage_click"", ""from"": 0.0, ""to"": 6.0}, {""feature"": ""ouwiki_click"", ""from"": 64.0, ""to"": 112.00000762939453}, {""feature"": ""dualpane_click"", ""from"": 6.0, ""to"": 36.0}, {""feature"": ""repeatactivity_click"", ""from"": 0.0, ""to"": 4.0}, {""feature"": ""htmlactivity_click"", ""from"": 0.0, ""to"": 33.0}, {""feature"": ""highest_education"", ""from"": ""Lower Than A Level"", ""to"": ""A Level or Equivalent""}]","{""num_of_prev_attempts"": 0.0, ""weight"": 100.0, ""weighted_score"": 81.5, ""studied_credits"": 120.0, ""forumng_click"": 764.0, ""homepage_click"": 907.9999389648438, ""oucontent_click"": 2080.0, ""resource_click"": 33.0, ""subpage_click"": 514.0, ""url_click"": 105.0, ""dataplus_click"": 14.000000953674316, ""glossary_click"": 0.0, ""oucollaborate_click"": 0.0, ""quiz_click"": 984.0000610351562, ""ouelluminate_click"": 12.0, ""sharedsubpage_click"": 0.0, ""questionnaire_click"": 26.0, ""page_click"": 30.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 64.0, ""dualpane_click"": 6.0, ""folder_click"": 0.0, ""repeatactivity_click"": 0.0, ""htmlactivity_click"": 0.0, ""code_module"": ""FFF"", ""gender"": ""M"", ""region"": ""Scotland"", ""highest_education"": ""Lower Than A Level"", ""imd_band"": ""40-50%"", ""age_band"": ""0-35"", ""disability"": ""N""}","{""num_of_prev_attempts"": 0.0, ""weight"": 100.0, ""weighted_score"": 97.5, ""studied_credits"": 120.0, ""forumng_click"": 764.0, ""homepage_click"": 907.9999389648438, ""oucontent_click"": 2080.0, ""resource_click"": 33.0, ""subpage_click"": 514.0, ""url_click"": 105.0, ""dataplus_click"": 14.000000953674316, ""glossary_click"": 612.0, ""oucollaborate_click"": 247.0, ""quiz_click"": 1125.0, ""ouelluminate_click"": 12.0, ""sharedsubpage_click"": 6.0, ""questionnaire_click"": 26.0, ""page_click"": 30.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 112.00000762939453, ""dualpane_click"": 36.0, ""folder_click"": 0.0, ""repeatactivity_click"": 4.0, ""htmlactivity_click"": 33.0, ""code_module"": ""FFF"", ""gender"": ""M"", ""region"": ""Scotland"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""40-50%"", ""age_band"": ""0-35"", ""disability"": ""N""}"
counternet_projection,2005,0,1,"[{""feature"": ""weighted_score"", ""from"": 0.0, ""to"": 97.5}, {""feature"": ""glossary_click"", ""from"": 0.0, ""to"": 594.0}, {""feature"": ""oucollaborate_click"", ""from"": 0.0, ""to"": 263.0}, {""feature"": ""quiz_click"", ""from"": 1.0, ""to"": 1080.0}, {""feature"": ""sharedsubpage_click"", ""from"": 0.0, ""to"": 6.0}, {""feature"": ""ouwiki_click"", ""from"": 0.0, ""to"": 104.0}, {""feature"": ""dualpane_click"", ""from"": 0.0, ""to"": 26.999998092651367}, {""feature"": ""repeatactivity_click"", ""from"": 0.0, ""to"": 4.0}, {""feature"": ""htmlactivity_click"", ""from"": 0.0, ""to"": 33.0}]","{""num_of_prev_attempts"": 1.0, ""weight"": 0.0, ""weighted_score"": 0.0, ""studied_credits"": 60.0, ""forumng_click"": 2.0, ""homepage_click"": 28.000001907348633, ""oucontent_click"": 15.0, ""resource_click"": 5.0, ""subpage_click"": 21.0, ""url_click"": 4.0, ""dataplus_click"": 0.0, ""glossary_click"": 0.0, ""oucollaborate_click"": 0.0, ""quiz_click"": 1.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 0.0, ""questionnaire_click"": 0.0, ""page_click"": 8.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 0.0, ""dualpane_click"": 0.0, ""folder_click"": 0.0, ""repeatactivity_click"": 0.0, ""htmlactivity_click"": 0.0, ""code_module"": ""FFF"", ""gender"": ""M"", ""region"": ""London Region"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""20-30%"", ""age_band"": ""0-35"", ""disability"": ""N""}","{""num_of_prev_attempts"": 1.0, ""weight"": 0.0, ""weighted_score"": 97.5, ""studied_credits"": 60.0, ""forumng_click"": 2.0, ""homepage_click"": 28.000001907348633, ""oucontent_click"": 15.0, ""resource_click"": 5.0, ""subpage_click"": 21.0, ""url_click"": 4.0, ""dataplus_click"": 0.0, ""glossary_click"": 594.0, ""oucollaborate_click"": 263.0, ""quiz_click"": 1080.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 6.0, ""questionnaire_click"": 0.0, ""page_click"": 8.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 104.0, ""dualpane_click"": 26.999998092651367, ""folder_click"": 0.0, ""repeatactivity_click"": 4.0, ""htmlactivity_click"": 33.0, ""code_module"": ""FFF"", ""gender"": ""M"", ""region"": ""London Region"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""20-30%"", ""age_band"": ""0-35"", ""disability"": ""N""}"
counternet_projection,1142,1,1,"[{""feature"": ""weighted_score"", ""from"": 58.35533142089844, ""to"": 97.5}, {""feature"": ""glossary_click"", ""from"": 0.0, ""to"": 603.0}, {""feature"": ""oucollaborate_click"", ""from"": 0.0, ""to"": 252.0}, {""feature"": ""quiz_click"", ""from"": 0.0, ""to"": 1125.0}, {""feature"": ""sharedsubpage_click"", ""from"": 0.0, ""to"": 6.0}, {""feature"": ""ouwiki_click"", ""from"": 19.0, ""to"": 104.0}, {""feature"": ""dualpane_click"", ""from"": 0.0, ""to"": 30.0}, {""feature"": ""repeatactivity_click"", ""from"": 0.0, ""to"": 4.0}, {""feature"": ""htmlactivity_click"", ""from"": 0.0, ""to"": 33.0}]","{""num_of_prev_attempts"": 0.0, ""weight"": 197.0, ""weighted_score"": 58.35533142089844, ""studied_credits"": 90.0, ""forumng_click"": 197.0, ""homepage_click"": 284.0, ""oucontent_click"": 246.00001525878906, ""resource_click"": 77.0, ""subpage_click"": 102.0, ""url_click"": 8.0, ""dataplus_click"": 0.0, ""glossary_click"": 0.0, ""oucollaborate_click"": 0.0, ""quiz_click"": 0.0, ""ouelluminate_click"": 3.0, ""sharedsubpage_click"": 0.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 12.0, ""ouwiki_click"": 19.0, ""dualpane_click"": 0.0, ""folder_click"": 0.0, ""repeatactivity_click"": 0.0, ""htmlactivity_click"": 0.0, ""code_module"": ""DDD"", ""gender"": ""F"", ""region"": ""South Region"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""40-50%"", ""age_band"": ""0-35"", ""disability"": ""N""}","{""num_of_prev_attempts"": 0.0, ""weight"": 197.0, ""weighted_score"": 97.5, ""studied_credits"": 90.0, ""forumng_click"": 197.0, ""homepage_click"": 284.0, ""oucontent_click"": 246.00001525878906, ""resource_click"": 77.0, ""subpage_click"": 102.0, ""url_click"": 8.0, ""dataplus_click"": 0.0, ""glossary_click"": 603.0, ""oucollaborate_click"": 252.0, ""quiz_click"": 1125.0, ""ouelluminate_click"": 3.0, ""sharedsubpage_click"": 6.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 12.0, ""ouwiki_click"": 104.0, ""dualpane_click"": 30.0, ""folder_click"": 0.0, ""repeatactivity_click"": 4.0, ""htmlactivity_click"": 33.0, ""code_module"": ""DDD"", ""gender"": ""F"", ""region"": ""South Region"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""40-50%"", ""age_band"": ""0-35"", ""disability"": ""N""}"
counternet_projection,490,0,1,"[{""feature"": ""weighted_score"", ""from"": 78.0, ""to"": 97.5}, {""feature"": ""glossary_click"", ""from"": 0.0, ""to"": 591.0}, {""feature"": ""oucollaborate_click"", ""from"": 1.0, ""to"": 263.0}, {""feature"": ""quiz_click"", ""from"": 40.0, ""to"": 1080.0}, {""feature"": ""sharedsubpage_click"", ""from"": 0.0, ""to"": 6.0}, {""feature"": ""ouwiki_click"", ""from"": 0.0, ""to"": 104.0}, {""feature"": ""dualpane_click"", ""from"": 0.0, ""to"": 26.0}, {""feature"": ""repeatactivity_click"", ""from"": 0.0, ""to"": 4.0}, {""feature"": ""htmlactivity_click"", ""from"": 4.0, ""to"": 33.0}, {""feature"": ""highest_education"", ""from"": ""Lower Than A Level"", ""to"": ""A Level or Equivalent""}]","{""num_of_prev_attempts"": 0.0, ""weight"": 12.5, ""weighted_score"": 78.0, ""studied_credits"": 120.0, ""forumng_click"": 41.0, ""homepage_click"": 41.0, ""oucontent_click"": 62.0, ""resource_click"": 8.0, ""subpage_click"": 24.0, ""url_click"": 1.0, ""dataplus_click"": 0.0, ""glossary_click"": 0.0, ""oucollaborate_click"": 1.0, ""quiz_click"": 40.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 0.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 0.0, ""dualpane_click"": 0.0, ""folder_click"": 0.0, ""repeatactivity_click"": 0.0, ""htmlactivity_click"": 4.0, ""code_module"": ""FFF"", ""gender"": ""M"", ""region"": ""East Midlands Region"", ""highest_education"": ""Lower Than A Level"", ""imd_band"": ""90-100%"", ""age_band"": ""0-35"", ""disability"": ""N""}","{""num_of_prev_attempts"": 0.0, ""weight"": 12.5, ""weighted_score"": 97.5, ""studied_credits"": 120.0, ""forumng_click"": 41.0, ""homepage_click"": 41.0, ""oucontent_click"": 62.0, ""resource_click"": 8.0, ""subpage_click"": 24.0, ""url_click"": 1.0, ""dataplus_click"": 0.0, ""glossary_click"": 591.0, ""oucollaborate_click"": 263.0, ""quiz_click"": 1080.0, ""ouelluminate_click"": 0.0, ""sharedsubpage_click"": 6.0, ""questionnaire_click"": 0.0, ""page_click"": 0.0, ""externalquiz_click"": 0.0, ""ouwiki_click"": 104.0, ""dualpane_click"": 26.0, ""folder_click"": 0.0, ""repeatactivity_click"": 4.0, ""htmlactivity_click"": 33.0, ""code_module"": ""FFF"", ""gender"": ""M"", ""region"": ""East Midlands Region"", ""highest_education"": ""A Level or Equivalent"", ""imd_band"": ""90-100%"", ""age_band"": ""0-35"", ""disability"": ""N""}"
